,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
SEWA201809,43,Seattle,SEWA,Seattle,201809,30.0,40.0,40.0,30.0,20.0,40.0,33.0,32.0,31.0
SEWA201810,43,Seattle,SEWA,Seattle,201810,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
SEWA201811,43,Seattle,SEWA,Seattle,201811,30.0,40.0,40.0,40.0,20.0,40.0,34.5,32.5,31.5
SEWA201812,43,Seattle,SEWA,Seattle,201812,30.0,40.0,40.0,40.0,20.0,40.0,34.5,32.5,31.5
SEWA201901,43,Seattle,SEWA,Seattle,201901,30.0,40.0,40.0,40.0,20.0,40.0,34.5,32.5,31.5
SEWA201902,43,Seattle,SEWA,Seattle,201902,30.0,40.0,40.0,30.0,20.0,40.0,33.0,32.0,31.0
SEWA201903,43,Seattle,SEWA,Seattle,201903,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
SPWA201701,43,Seattle,SPWA,Spokane,201701,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SPWA201702,43,Seattle,SPWA,Spokane,201702,30.0,30.0,30.0,20.0,20.0,30.0,26.5,26.0,25.5
SPWA201703,43,Seattle,SPWA,Spokane,201703,40.0,40.0,30.0,30.0,20.0,30.0,31.0,28.0,29.0
SPWA201704,43,Seattle,SPWA,Spokane,201704,30.0,30.0,20.0,40.0,20.0,30.0,27.5,23.0,24.5
SPWA201705,43,Seattle,SPWA,Spokane,201705,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
SPWA201706,43,Seattle,SPWA,Spokane,201706,30.0,40.0,30.0,40.0,20.0,30.0,31.0,28.0,29.0
SPWA201707,43,Seattle,SPWA,Spokane,201707,30.0,40.0,40.0,30.0,20.0,30.0,31.5,31.5,30.5
SPWA201708,43,Seattle,SPWA,Spokane,201708,40.0,40.0,40.0,40.0,20.0,30.0,34.5,32.5,31.5
SPWA201709,43,Seattle,SPWA,Spokane,201709,30.0,40.0,40.0,30.0,20.0,30.0,31.5,31.5,30.5
SPWA201710,43,Seattle,SPWA,Spokane,201710,40.0,40.0,30.0,40.0,20.0,30.0,32.5,28.5,29.5
SPWA201711,43,Seattle,SPWA,Spokane,201711,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
SPWA201712,43,Seattle,SPWA,Spokane,201712,30.0,30.0,30.0,40.0,20.0,20.0,28.0,26.5,26.0
SPWA201801,43,Seattle,SPWA,Spokane,201801,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
SPWA201802,43,Seattle,SPWA,Spokane,201802,30.0,30.0,30.0,20.0,20.0,20.0,25.0,25.5,25.0
SPWA201803,43,Seattle,SPWA,Spokane,201803,30.0,40.0,40.0,20.0,20.0,30.0,30.0,31.0,30.0
SPWA201804,43,Seattle,SPWA,Spokane,201804,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SPWA201805,43,Seattle,SPWA,Spokane,201805,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SPWA201806,43,Seattle,SPWA,Spokane,201806,30.0,40.0,40.0,30.0,20.0,30.0,31.5,31.5,30.5
SPWA201807,43,Seattle,SPWA,Spokane,201807,30.0,40.0,40.0,30.0,20.0,30.0,31.5,31.5,30.5
SPWA201808,43,Seattle,SPWA,Spokane,201808,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SPWA201809,43,Seattle,SPWA,Spokane,201809,30.0,30.0,30.0,40.0,20.0,30.0,29.5,27.0,26.5
SPWA201810,43,Seattle,SPWA,Spokane,201810,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SPWA201811,43,Seattle,SPWA,Spokane,201811,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
SPWA201812,43,Seattle,SPWA,Spokane,201812,30.0,40.0,30.0,20.0,20.0,20.0,26.5,26.5,27.5
SPWA201901,43,Seattle,SPWA,Spokane,201901,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
SPWA201902,43,Seattle,SPWA,Spokane,201902,30.0,40.0,30.0,20.0,20.0,30.0,28.0,27.0,28.0
SPWA201903,43,Seattle,SPWA,Spokane,201903,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
TAWA201701,43,Seattle,TAWA,Tacoma,201701,10.0,30.0,30.0,20.0,20.0,30.0,23.5,25.0,24.5
TAWA201702,43,Seattle,TAWA,Tacoma,201702,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201703,43,Seattle,TAWA,Tacoma,201703,10.0,30.0,30.0,30.0,20.0,30.0,25.0,25.5,25.0
TAWA201704,43,Seattle,TAWA,Tacoma,201704,10.0,40.0,40.0,10.0,20.0,30.0,25.5,29.5,28.5
TAWA201705,43,Seattle,TAWA,Tacoma,201705,10.0,30.0,30.0,30.0,30.0,30.0,27.0,29.0,29.0
TAWA201706,43,Seattle,TAWA,Tacoma,201706,10.0,40.0,40.0,30.0,30.0,30.0,30.5,34.0,33.5
TAWA201707,43,Seattle,TAWA,Tacoma,201707,10.0,40.0,40.0,10.0,30.0,30.0,27.5,33.0,32.5
TAWA201708,43,Seattle,TAWA,Tacoma,201708,10.0,40.0,40.0,20.0,30.0,30.0,29.0,33.5,33.0
TAWA201709,43,Seattle,TAWA,Tacoma,201709,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201710,43,Seattle,TAWA,Tacoma,201710,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201711,43,Seattle,TAWA,Tacoma,201711,10.0,30.0,30.0,20.0,20.0,30.0,23.5,25.0,24.5
TAWA201712,43,Seattle,TAWA,Tacoma,201712,10.0,30.0,30.0,20.0,30.0,20.0,24.0,28.0,28.0
TAWA201801,43,Seattle,TAWA,Tacoma,201801,10.0,20.0,30.0,20.0,30.0,30.0,24.0,27.5,26.0
TAWA201802,43,Seattle,TAWA,Tacoma,201802,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201803,43,Seattle,TAWA,Tacoma,201803,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201804,43,Seattle,TAWA,Tacoma,201804,10.0,30.0,30.0,30.0,30.0,30.0,27.0,29.0,29.0
TAWA201805,43,Seattle,TAWA,Tacoma,201805,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201806,43,Seattle,TAWA,Tacoma,201806,10.0,40.0,40.0,20.0,20.0,30.0,27.0,30.0,29.0
TAWA201807,43,Seattle,TAWA,Tacoma,201807,10.0,30.0,40.0,20.0,30.0,30.0,27.5,32.5,30.5
TAWA201808,43,Seattle,TAWA,Tacoma,201808,10.0,40.0,40.0,20.0,30.0,30.0,29.0,33.5,33.0
TAWA201809,43,Seattle,TAWA,Tacoma,201809,10.0,30.0,30.0,20.0,30.0,30.0,25.5,28.5,28.5
TAWA201810,43,Seattle,TAWA,Tacoma,201810,10.0,40.0,40.0,20.0,20.0,30.0,27.0,30.0,29.0
TAWA201811,43,Seattle,TAWA,Tacoma,201811,10.0,40.0,40.0,20.0,30.0,30.0,29.0,33.5,33.0
TAWA201812,43,Seattle,TAWA,Tacoma,201812,10.0,40.0,40.0,20.0,30.0,20.0,27.5,33.0,32.5
TAWA201901,43,Seattle,TAWA,Tacoma,201901,10.0,40.0,40.0,20.0,20.0,30.0,27.0,30.0,29.0
TAWA201902,43,Seattle,TAWA,Tacoma,201902,10.0,40.0,40.0,20.0,20.0,30.0,27.0,30.0,29.0
TAWA201903,43,Seattle,TAWA,Tacoma,201903,10.0,40.0,40.0,20.0,20.0,30.0,27.0,30.0,29.0
ALNM201701,44,Phoenix,ALNM,Albuquerque,201701,20.0,10.0,10.0,20.0,30.0,30.0,20.0,19.0,20.0
ALNM201702,44,Phoenix,ALNM,Albuquerque,201702,20.0,20.0,20.0,20.0,30.0,30.0,23.5,24.0,24.5
ALNM201703,44,Phoenix,ALNM,Albuquerque,201703,30.0,20.0,20.0,20.0,30.0,30.0,25.0,24.5,25.0
ALNM201704,44,Phoenix,ALNM,Albuquerque,201704,20.0,20.0,20.0,20.0,30.0,20.0,22.0,23.5,24.0
ALNM201705,44,Phoenix,ALNM,Albuquerque,201705,30.0,20.0,20.0,20.0,30.0,30.0,25.0,24.5,25.0
ALNM201706,44,Phoenix,ALNM,Albuquerque,201706,20.0,20.0,20.0,20.0,30.0,30.0,23.5,24.0,24.5
ALNM201707,44,Phoenix,ALNM,Albuquerque,201707,20.0,20.0,20.0,20.0,30.0,20.0,22.0,23.5,24.0
ALNM201708,44,Phoenix,ALNM,Albuquerque,201708,30.0,20.0,30.0,30.0,30.0,30.0,28.5,29.0,27.5
ALNM201709,44,Phoenix,ALNM,Albuquerque,201709,20.0,20.0,20.0,20.0,30.0,20.0,22.0,23.5,24.0
ALNM201710,44,Phoenix,ALNM,Albuquerque,201710,30.0,20.0,20.0,20.0,30.0,30.0,25.0,24.5,25.0
ALNM201711,44,Phoenix,ALNM,Albuquerque,201711,20.0,30.0,20.0,20.0,20.0,20.0,21.5,21.0,22.5
ALNM201712,44,Phoenix,ALNM,Albuquerque,201712,20.0,30.0,30.0,20.0,20.0,20.0,23.5,25.0,24.5
ALNM201801,44,Phoenix,ALNM,Albuquerque,201801,20.0,30.0,30.0,20.0,20.0,30.0,25.0,25.5,25.0
ALNM201802,44,Phoenix,ALNM,Albuquerque,201802,20.0,30.0,20.0,20.0,20.0,20.0,21.5,21.0,22.5
ALNM201803,44,Phoenix,ALNM,Albuquerque,201803,20.0,30.0,30.0,20.0,20.0,30.0,25.0,25.5,25.0
ALNM201804,44,Phoenix,ALNM,Albuquerque,201804,20.0,30.0,20.0,20.0,20.0,20.0,21.5,21.0,22.5
ALNM201805,44,Phoenix,ALNM,Albuquerque,201805,30.0,30.0,30.0,20.0,20.0,20.0,25.0,25.5,25.0
ALNM201806,44,Phoenix,ALNM,Albuquerque,201806,30.0,30.0,30.0,20.0,30.0,20.0,27.0,29.0,29.0
ALNM201807,44,Phoenix,ALNM,Albuquerque,201807,30.0,30.0,40.0,20.0,30.0,20.0,29.0,33.0,31.0
