,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
BUVT201802,12,Boston,BUVT,Burlington,201802,S,S,S,R,R,S,4,4,4
BUVT201803,12,Boston,BUVT,Burlington,201803,S,S,S,R,Q,S,4,4,3
BUVT201804,12,Boston,BUVT,Burlington,201804,S,R,R,R,R,S,4,3,3
BUVT201805,12,Boston,BUVT,Burlington,201805,S,S,S,R,R,S,4,4,4
BUVT201806,12,Boston,BUVT,Burlington,201806,S,S,S,R,R,S,4,4,4
BUVT201807,12,Boston,BUVT,Burlington,201807,S,S,S,R,Q,R,4,3,3
BUVT201808,12,Boston,BUVT,Burlington,201808,S,S,S,Q,Q,R,3,3,3
BUVT201809,12,Boston,BUVT,Burlington,201809,S,S,S,R,Q,S,4,4,3
BUVT201810,12,Boston,BUVT,Burlington,201810,S,S,S,Q,Q,R,3,3,3
BUVT201811,12,Boston,BUVT,Burlington,201811,S,S,S,R,Q,S,4,4,3
BUVT201812,12,Boston,BUVT,Burlington,201812,S,S,S,R,Q,S,4,4,3
BUVT201901,12,Boston,BUVT,Burlington,201901,S,S,S,R,R,R,4,4,4
BUVT201902,12,Boston,BUVT,Burlington,201902,S,S,S,S,Q,S,4,4,3
BUVT201903,12,Boston,BUVT,Burlington,201903,S,S,S,R,Q,S,4,4,3
MANH201701,12,Boston,MANH,Manchester,201701,Q,Q,Q,R,R,Q,2,2,2
MANH201702,12,Boston,MANH,Manchester,201702,Q,P,P,R,R,R,2,2,2
MANH201703,12,Boston,MANH,Manchester,201703,P,P,P,Q,R,Q,1,2,2
MANH201704,12,Boston,MANH,Manchester,201704,P,P,Q,R,R,Q,2,2,2
MANH201705,12,Boston,MANH,Manchester,201705,P,P,P,Q,R,Q,1,2,2
MANH201706,12,Boston,MANH,Manchester,201706,P,P,P,R,R,Q,2,2,2
MANH201707,12,Boston,MANH,Manchester,201707,Q,P,P,R,R,Q,2,2,2
MANH201708,12,Boston,MANH,Manchester,201708,P,P,P,R,R,Q,2,2,2
MANH201709,12,Boston,MANH,Manchester,201709,P,P,P,R,R,Q,2,2,2
MANH201710,12,Boston,MANH,Manchester,201710,P,P,P,R,R,Q,2,2,2
MANH201711,12,Boston,MANH,Manchester,201711,P,P,P,R,R,Q,2,2,2
MANH201712,12,Boston,MANH,Manchester,201712,P,P,P,Q,R,Q,1,2,2
MANH201801,12,Boston,MANH,Manchester,201801,Q,P,Q,Q,R,Q,2,2,2
MANH201802,12,Boston,MANH,Manchester,201802,Q,P,Q,R,R,Q,2,2,2
MANH201803,12,Boston,MANH,Manchester,201803,Q,P,P,R,R,Q,2,2,2
MANH201804,12,Boston,MANH,Manchester,201804,Q,P,Q,R,R,Q,2,2,2
MANH201805,12,Boston,MANH,Manchester,201805,P,P,Q,R,R,Q,2,2,2
MANH201806,12,Boston,MANH,Manchester,201806,P,P,Q,Q,R,Q,2,2,2
MANH201807,12,Boston,MANH,Manchester,201807,P,P,P,R,R,Q,2,2,2
MANH201808,12,Boston,MANH,Manchester,201808,P,P,P,Q,R,Q,1,2,2
MANH201809,12,Boston,MANH,Manchester,201809,P,P,Q,R,R,Q,2,2,2
MANH201810,12,Boston,MANH,Manchester,201810,P,P,P,Q,R,Q,1,2,2
MANH201811,12,Boston,MANH,Manchester,201811,Q,P,Q,R,R,Q,2,2,2
MANH201812,12,Boston,MANH,Manchester,201812,Q,Q,R,R,R,R,3,3,3
MANH201901,12,Boston,MANH,Manchester,201901,P,P,Q,R,R,Q,2,2,2
MANH201902,12,Boston,MANH,Manchester,201902,P,P,Q,R,R,Q,2,2,2
MANH201903,12,Boston,MANH,Manchester,201903,Q,P,P,Q,R,Q,2,2,2
POME201701,12,Boston,POME,"Portland, ME",201701,Q,Q,Q,P,Q,P,1,2,2
POME201702,12,Boston,POME,"Portland, ME",201702,R,Q,Q,P,Q,Q,2,2,2
POME201703,12,Boston,POME,"Portland, ME",201703,Q,P,P,P,Q,P,1,1,1
POME201704,12,Boston,POME,"Portland, ME",201704,Q,Q,Q,P,Q,P,1,2,2
POME201705,12,Boston,POME,"Portland, ME",201705,Q,Q,Q,P,Q,P,1,2,2
POME201706,12,Boston,POME,"Portland, ME",201706,Q,Q,Q,P,Q,P,1,2,2
POME201707,12,Boston,POME,"Portland, ME",201707,R,Q,Q,P,Q,P,2,2,2
POME201708,12,Boston,POME,"Portland, ME",201708,Q,P,P,P,Q,P,1,1,1
POME201709,12,Boston,POME,"Portland, ME",201709,Q,Q,P,P,Q,P,1,1,1
POME201710,12,Boston,POME,"Portland, ME",201710,Q,P,P,P,Q,P,1,1,1
POME201711,12,Boston,POME,"Portland, ME",201711,Q,P,P,P,Q,P,1,1,1
POME201712,12,Boston,POME,"Portland, ME",201712,Q,Q,Q,P,R,Q,2,2,2
POME201801,12,Boston,POME,"Portland, ME",201801,R,Q,Q,P,Q,P,2,2,2
POME201802,12,Boston,POME,"Portland, ME",201802,R,Q,P,P,Q,P,1,1,2
POME201803,12,Boston,POME,"Portland, ME",201803,R,Q,Q,P,Q,P,2,2,2
POME201804,12,Boston,POME,"Portland, ME",201804,Q,Q,Q,P,Q,P,1,2,2
POME201805,12,Boston,POME,"Portland, ME",201805,Q,P,P,P,Q,P,1,1,1
POME201806,12,Boston,POME,"Portland, ME",201806,R,Q,Q,P,Q,P,2,2,2
POME201807,12,Boston,POME,"Portland, ME",201807,Q,Q,Q,P,Q,P,1,2,2
POME201808,12,Boston,POME,"Portland, ME",201808,Q,P,P,P,Q,P,1,1,1
POME201809,12,Boston,POME,"Portland, ME",201809,R,Q,Q,P,Q,P,2,2,2
POME201810,12,Boston,POME,"Portland, ME",201810,Q,P,P,P,Q,P,1,1,1
POME201811,12,Boston,POME,"Portland, ME",201811,R,Q,P,P,Q,P,1,1,2
POME201812,12,Boston,POME,"Portland, ME",201812,R,Q,Q,P,Q,Q,2,2,2
POME201901,12,Boston,POME,"Portland, ME",201901,R,Q,Q,P,Q,P,2,2,2
POME201902,12,Boston,POME,"Portland, ME",201902,R,Q,Q,P,Q,P,2,2,2
POME201903,12,Boston,POME,"Portland, ME",201903,R,Q,Q,P,Q,P,2,2,2
PRRI201701,12,Boston,PRRI,Providence,201701,S,R,R,S,R,R,4,3,3
PRRI201702,12,Boston,PRRI,Providence,201702,S,Q,Q,S,Q,R,3,2,2
PRRI201703,12,Boston,PRRI,Providence,201703,S,R,R,S,Q,R,3,3,3
PRRI201704,12,Boston,PRRI,Providence,201704,S,P,P,S,R,R,3,2,2
PRRI201705,12,Boston,PRRI,Providence,201705,S,Q,Q,S,R,R,3,3,3
PRRI201706,12,Boston,PRRI,Providence,201706,S,Q,Q,R,Q,R,3,2,2
PRRI201707,12,Boston,PRRI,Providence,201707,S,Q,Q,S,R,R,3,3,3
PRRI201708,12,Boston,PRRI,Providence,201708,S,Q,Q,S,R,R,3,3,3
PRRI201709,12,Boston,PRRI,Providence,201709,S,Q,Q,S,R,R,3,3,3
PRRI201710,12,Boston,PRRI,Providence,201710,S,Q,Q,S,R,R,3,3,3
PRRI201711,12,Boston,PRRI,Providence,201711,S,P,Q,S,R,R,3,3,2
PRRI201712,12,Boston,PRRI,Providence,201712,S,Q,Q,S,R,R,3,3,3
PRRI201801,12,Boston,PRRI,Providence,201801,S,R,R,S,Q,R,3,3,3
PRRI201802,12,Boston,PRRI,Providence,201802,S,R,Q,S,Q,R,3,2,3
PRRI201803,12,Boston,PRRI,Providence,201803,S,Q,Q,S,R,R,3,3,3
PRRI201804,12,Boston,PRRI,Providence,201804,S,R,R,R,Q,R,3,3,3
PRRI201805,12,Boston,PRRI,Providence,201805,S,Q,Q,S,Q,R,3,2,2
PRRI201806,12,Boston,PRRI,Providence,201806,S,Q,Q,S,R,R,3,3,3
PRRI201807,12,Boston,PRRI,Providence,201807,S,Q,Q,S,R,R,3,3,3
PRRI201808,12,Boston,PRRI,Providence,201808,S,Q,Q,S,R,R,3,3,3
PRRI201809,12,Boston,PRRI,Providence,201809,S,Q,Q,S,R,R,3,3,3
PRRI201810,12,Boston,PRRI,Providence,201810,S,Q,P,S,Q,R,3,2,2
PRRI201811,12,Boston,PRRI,Providence,201811,S,Q,Q,S,R,R,3,3,3
PRRI201812,12,Boston,PRRI,Providence,201812,S,Q,R,S,R,R,3,3,3
PRRI201901,12,Boston,PRRI,Providence,201901,S,R,Q,S,Q,R,3,2,3
PRRI201902,12,Boston,PRRI,Providence,201902,S,R,R,S,R,R,4,3,3
PRRI201903,12,Boston,PRRI,Providence,201903,S,Q,Q,S,Q,R,3,2,2
SOMA201701,12,Boston,SOMA,Sommerville,201701,S,R,R,R,Q,R,3,3,3
SOMA201702,12,Boston,SOMA,Sommerville,201702,S,R,R,S,R,R,4,3,3
SOMA201703,12,Boston,SOMA,Sommerville,201703,S,Q,Q,S,Q,R,3,2,2
SOMA201704,12,Boston,SOMA,Sommerville,201704,S,R,R,S,R,R,4,3,3
SOMA201705,12,Boston,SOMA,Sommerville,201705,S,P,P,S,Q,Q,2,1,2
SOMA201706,12,Boston,SOMA,Sommerville,201706,S,R,Q,S,Q,R,3,2,3
SOMA201707,12,Boston,SOMA,Sommerville,201707,S,R,R,S,Q,R,3,3,3
SOMA201708,12,Boston,SOMA,Sommerville,201708,S,Q,Q,S,R,Q,3,3,3
SOMA201709,12,Boston,SOMA,Sommerville,201709,S,R,R,S,Q,R,3,3,3
SOMA201710,12,Boston,SOMA,Sommerville,201710,S,R,Q,S,Q,Q,3,2,2
SOMA201711,12,Boston,SOMA,Sommerville,201711,S,R,R,S,Q,R,3,3,3
SOMA201712,12,Boston,SOMA,Sommerville,201712,S,R,R,S,Q,R,3,3,3
SOMA201801,12,Boston,SOMA,Sommerville,201801,S,R,R,S,Q,Q,3,3,3
SOMA201802,12,Boston,SOMA,Sommerville,201802,S,R,R,S,Q,R,3,3,3
SOMA201803,12,Boston,SOMA,Sommerville,201803,S,R,R,S,Q,Q,3,3,3
SOMA201804,12,Boston,SOMA,Sommerville,201804,S,R,R,S,Q,R,3,3,3
SOMA201805,12,Boston,SOMA,Sommerville,201805,S,R,R,S,Q,Q,3,3,3
SOMA201806,12,Boston,SOMA,Sommerville,201806,S,Q,Q,S,Q,R,3,2,2
SOMA201807,12,Boston,SOMA,Sommerville,201807,S,R,Q,S,Q,R,3,2,3
SOMA201808,12,Boston,SOMA,Sommerville,201808,S,R,Q,S,Q,Q,3,2,2
SOMA201809,12,Boston,SOMA,Sommerville,201809,S,Q,Q,S,Q,R,3,2,2
SOMA201810,12,Boston,SOMA,Sommerville,201810,S,Q,Q,S,R,Q,3,3,3
SOMA201811,12,Boston,SOMA,Sommerville,201811,S,Q,Q,S,R,Q,3,3,3
SOMA201812,12,Boston,SOMA,Sommerville,201812,S,P,P,S,R,R,3,2,2
SOMA201901,12,Boston,SOMA,Sommerville,201901,S,Q,Q,S,R,Q,3,3,3
SOMA201902,12,Boston,SOMA,Sommerville,201902,S,R,R,S,R,R,4,3,3
SOMA201903,12,Boston,SOMA,Sommerville,201903,S,R,R,R,Q,R,3,3,3
SPMA201701,12,Boston,SPMA,"Springfield, MA",201701,R,R,Q,P,Q,Q,2,2,2
SPMA201702,12,Boston,SPMA,"Springfield, MA",201702,R,R,R,Q,Q,Q,3,3,3
SPMA201703,12,Boston,SPMA,"Springfield, MA",201703,R,Q,Q,Q,R,Q,2,2,2
SPMA201704,12,Boston,SPMA,"Springfield, MA",201704,R,R,Q,P,Q,Q,2,2,2
SPMA201705,12,Boston,SPMA,"Springfield, MA",201705,R,Q,Q,Q,Q,P,2,2,2
SPMA201706,12,Boston,SPMA,"Springfield, MA",201706,R,Q,Q,P,Q,Q,2,2,2
SPMA201707,12,Boston,SPMA,"Springfield, MA",201707,R,R,R,Q,Q,Q,3,3,3
SPMA201708,12,Boston,SPMA,"Springfield, MA",201708,R,R,Q,P,Q,P,2,2,2
SPMA201709,12,Boston,SPMA,"Springfield, MA",201709,R,R,Q,Q,Q,Q,2,2,2
SPMA201710,12,Boston,SPMA,"Springfield, MA",201710,R,Q,Q,P,Q,P,2,2,2
SPMA201711,12,Boston,SPMA,"Springfield, MA",201711,R,R,Q,Q,Q,Q,2,2,2
SPMA201712,12,Boston,SPMA,"Springfield, MA",201712,R,Q,Q,Q,Q,Q,2,2,2
SPMA201801,12,Boston,SPMA,"Springfield, MA",201801,R,Q,Q,P,R,Q,2,2,2
SPMA201802,12,Boston,SPMA,"Springfield, MA",201802,R,R,R,P,Q,Q,2,3,2
SPMA201803,12,Boston,SPMA,"Springfield, MA",201803,R,R,R,P,Q,Q,2,3,2
SPMA201804,12,Boston,SPMA,"Springfield, MA",201804,R,Q,R,Q,R,Q,3,3,3
SPMA201805,12,Boston,SPMA,"Springfield, MA",201805,R,R,R,P,Q,Q,2,3,2
SPMA201806,12,Boston,SPMA,"Springfield, MA",201806,R,R,Q,Q,Q,Q,2,2,2
SPMA201807,12,Boston,SPMA,"Springfield, MA",201807,R,R,Q,P,Q,Q,2,2,2
SPMA201808,12,Boston,SPMA,"Springfield, MA",201808,R,R,Q,P,Q,P,2,2,2
SPMA201809,12,Boston,SPMA,"Springfield, MA",201809,R,R,R,Q,R,Q,3,3,3
SPMA201810,12,Boston,SPMA,"Springfield, MA",201810,R,R,R,Q,Q,P,2,3,2
SPMA201811,12,Boston,SPMA,"Springfield, MA",201811,R,R,R,Q,Q,Q,3,3,3
SPMA201812,12,Boston,SPMA,"Springfield, MA",201812,S,R,R,R,Q,Q,3,3,3
SPMA201901,12,Boston,SPMA,"Springfield, MA",201901,S,Q,Q,Q,R,Q,3,2,3
SPMA201902,12,Boston,SPMA,"Springfield, MA",201902,S,R,R,R,R,Q,3,3,3
SPMA201903,12,Boston,SPMA,"Springfield, MA",201903,S,R,R,Q,Q,Q,3,3,3
WACT201701,12,Boston,WACT,Wallingford,201701,P,P,P,P,R,P,1,1,2
WACT201702,12,Boston,WACT,Wallingford,201702,P,P,P,P,R,P,1,1,2
WACT201703,12,Boston,WACT,Wallingford,201703,P,P,P,P,R,P,1,1,2
WACT201704,12,Boston,WACT,Wallingford,201704,P,P,P,P,R,P,1,1,2
WACT201705,12,Boston,WACT,Wallingford,201705,P,P,P,P,R,P,1,1,2
WACT201706,12,Boston,WACT,Wallingford,201706,P,P,P,P,R,P,1,1,2
WACT201707,12,Boston,WACT,Wallingford,201707,P,P,P,P,R,P,1,1,2
WACT201708,12,Boston,WACT,Wallingford,201708,P,P,P,P,R,P,1,1,2
WACT201709,12,Boston,WACT,Wallingford,201709,P,P,P,P,R,P,1,1,2
WACT201710,12,Boston,WACT,Wallingford,201710,P,P,P,P,R,P,1,1,2
WACT201711,12,Boston,WACT,Wallingford,201711,P,P,P,P,R,P,1,1,2
WACT201712,12,Boston,WACT,Wallingford,201712,P,P,P,P,R,P,1,1,2
WACT201801,12,Boston,WACT,Wallingford,201801,P,P,P,P,R,P,1,1,2
WACT201802,12,Boston,WACT,Wallingford,201802,P,P,P,P,R,P,1,1,2
WACT201803,12,Boston,WACT,Wallingford,201803,P,P,P,P,R,P,1,1,2
WACT201804,12,Boston,WACT,Wallingford,201804,P,P,P,P,R,P,1,1,2
WACT201805,12,Boston,WACT,Wallingford,201805,P,P,P,P,R,P,1,1,2
WACT201806,12,Boston,WACT,Wallingford,201806,P,P,P,P,R,P,1,1,2
WACT201807,12,Boston,WACT,Wallingford,201807,P,P,P,P,R,P,1,1,2
WACT201808,12,Boston,WACT,Wallingford,201808,P,P,P,P,R,P,1,1,2
WACT201809,12,Boston,WACT,Wallingford,201809,P,P,P,P,R,P,1,1,2
WACT201810,12,Boston,WACT,Wallingford,201810,P,P,P,P,R,P,1,1,2
WACT201811,12,Boston,WACT,Wallingford,201811,P,P,P,P,R,P,1,1,2
WACT201812,12,Boston,WACT,Wallingford,201812,P,P,P,P,R,P,1,1,2
WACT201901,12,Boston,WACT,Wallingford,201901,P,P,P,P,R,P,1,1,2
WACT201902,12,Boston,WACT,Wallingford,201902,P,P,P,P,R,P,1,1,2
WACT201903,12,Boston,WACT,Wallingford,201903,P,P,P,P,R,P,1,1,2
WOMA201701,12,Boston,WOMA,Worcester,201701,S,Q,Q,R,Q,Q,2,2,2
WOMA201702,12,Boston,WOMA,Worcester,201702,S,Q,Q,R,Q,Q,2,2,2
WOMA201703,12,Boston,WOMA,Worcester,201703,S,Q,Q,R,Q,Q,2,2,2
WOMA201704,12,Boston,WOMA,Worcester,201704,S,Q,Q,R,Q,Q,2,2,2
WOMA201705,12,Boston,WOMA,Worcester,201705,S,Q,Q,R,R,Q,3,3,3
WOMA201706,12,Boston,WOMA,Worcester,201706,S,Q,Q,R,Q,Q,2,2,2
WOMA201707,12,Boston,WOMA,Worcester,201707,S,Q,Q,R,Q,Q,2,2,2
WOMA201708,12,Boston,WOMA,Worcester,201708,S,P,P,R,R,P,2,2,2
WOMA201709,12,Boston,WOMA,Worcester,201709,S,P,P,R,Q,Q,2,1,1
WOMA201710,12,Boston,WOMA,Worcester,201710,S,P,P,R,Q,P,2,1,1
WOMA201711,12,Boston,WOMA,Worcester,201711,S,P,P,R,Q,P,2,1,1
WOMA201712,12,Boston,WOMA,Worcester,201712,S,P,P,R,Q,Q,2,1,1
WOMA201801,12,Boston,WOMA,Worcester,201801,S,P,P,S,Q,P,2,1,1
WOMA201802,12,Boston,WOMA,Worcester,201802,S,P,P,R,Q,Q,2,1,1
WOMA201803,12,Boston,WOMA,Worcester,201803,S,P,P,R,Q,Q,2,1,1
WOMA201804,12,Boston,WOMA,Worcester,201804,S,P,P,R,Q,P,2,1,1
WOMA201805,12,Boston,WOMA,Worcester,201805,S,P,P,R,Q,P,2,1,1
WOMA201806,12,Boston,WOMA,Worcester,201806,S,P,P,S,Q,Q,2,1,2
WOMA201807,12,Boston,WOMA,Worcester,201807,S,Q,P,R,Q,Q,2,2,2
WOMA201808,12,Boston,WOMA,Worcester,201808,S,Q,P,R,Q,P,2,1,2
WOMA201809,12,Boston,WOMA,Worcester,201809,S,Q,Q,R,Q,Q,2,2,2
WOMA201810,12,Boston,WOMA,Worcester,201810,S,Q,P,R,Q,Q,2,2,2
WOMA201811,12,Boston,WOMA,Worcester,201811,S,Q,Q,R,Q,Q,2,2,2
WOMA201812,12,Boston,WOMA,Worcester,201812,S,R,Q,R,Q,Q,3,2,2
WOMA201901,12,Boston,WOMA,Worcester,201901,S,Q,Q,R,Q,Q,2,2,2
WOMA201902,12,Boston,WOMA,Worcester,201902,S,R,Q,R,Q,Q,3,2,2
WOMA201903,12,Boston,WOMA,Worcester,201903,S,Q,Q,S,Q,Q,3,2,2
ZTMA201701,12,Boston,ZTMA,Taunton Service Center,201701,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201702,12,Boston,ZTMA,Taunton Service Center,201702,P,S,S,P,P,nan,nan,nan,nan
ZTMA201703,12,Boston,ZTMA,Taunton Service Center,201703,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201704,12,Boston,ZTMA,Taunton Service Center,201704,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201705,12,Boston,ZTMA,Taunton Service Center,201705,P,S,S,P,Q,nan,nan,nan,nan
ZTMA201706,12,Boston,ZTMA,Taunton Service Center,201706,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201707,12,Boston,ZTMA,Taunton Service Center,201707,P,S,S,P,S,nan,nan,nan,nan
ZTMA201708,12,Boston,ZTMA,Taunton Service Center,201708,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201709,12,Boston,ZTMA,Taunton Service Center,201709,P,S,S,P,P,nan,nan,nan,nan
ZTMA201710,12,Boston,ZTMA,Taunton Service Center,201710,P,nan,nan,P,P,nan,nan,nan,nan
ZTMA201711,12,Boston,ZTMA,Taunton Service Center,201711,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201712,12,Boston,ZTMA,Taunton Service Center,201712,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201801,12,Boston,ZTMA,Taunton Service Center,201801,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201802,12,Boston,ZTMA,Taunton Service Center,201802,P,S,S,P,R,nan,nan,nan,nan
ZTMA201803,12,Boston,ZTMA,Taunton Service Center,201803,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201804,12,Boston,ZTMA,Taunton Service Center,201804,P,S,S,P,S,nan,nan,nan,nan
ZTMA201805,12,Boston,ZTMA,Taunton Service Center,201805,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201806,12,Boston,ZTMA,Taunton Service Center,201806,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201807,12,Boston,ZTMA,Taunton Service Center,201807,P,S,S,P,R,nan,nan,nan,nan
ZTMA201808,12,Boston,ZTMA,Taunton Service Center,201808,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201809,12,Boston,ZTMA,Taunton Service Center,201809,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201810,12,Boston,ZTMA,Taunton Service Center,201810,P,S,S,P,P,nan,nan,nan,nan
ZTMA201811,12,Boston,ZTMA,Taunton Service Center,201811,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201812,12,Boston,ZTMA,Taunton Service Center,201812,P,S,S,P,R,nan,nan,nan,nan
ZTMA201901,12,Boston,ZTMA,Taunton Service Center,201901,P,S,S,P,S,nan,nan,nan,nan
ZTMA201902,12,Boston,ZTMA,Taunton Service Center,201902,P,S,nan,P,nan,nan,nan,nan,nan
ZTMA201903,12,Boston,ZTMA,Taunton Service Center,201903,P,S,nan,P,nan,nan,nan,nan,nan
AKOH201701,15,Pittsburgh,AKOH,Akron,201701,P,Q,Q,P,Q,Q,1,2,2
AKOH201702,15,Pittsburgh,AKOH,Akron,201702,P,Q,Q,P,Q,Q,1,2,2
AKOH201703,15,Pittsburgh,AKOH,Akron,201703,P,P,P,P,Q,Q,1,1,1
AKOH201704,15,Pittsburgh,AKOH,Akron,201704,P,Q,Q,Q,Q,Q,2,2,2
AKOH201705,15,Pittsburgh,AKOH,Akron,201705,P,Q,Q,P,Q,Q,1,2,2
AKOH201706,15,Pittsburgh,AKOH,Akron,201706,P,P,P,P,Q,Q,1,1,1
AKOH201707,15,Pittsburgh,AKOH,Akron,201707,P,P,P,P,Q,Q,1,1,1
AKOH201708,15,Pittsburgh,AKOH,Akron,201708,P,P,P,P,Q,P,1,1,1
AKOH201709,15,Pittsburgh,AKOH,Akron,201709,P,P,P,P,Q,Q,1,1,1
AKOH201710,15,Pittsburgh,AKOH,Akron,201710,P,P,P,P,Q,P,1,1,1
AKOH201711,15,Pittsburgh,AKOH,Akron,201711,P,Q,Q,P,Q,Q,1,2,2
AKOH201712,15,Pittsburgh,AKOH,Akron,201712,P,Q,Q,P,Q,Q,1,2,2
AKOH201801,15,Pittsburgh,AKOH,Akron,201801,P,Q,Q,P,Q,Q,1,2,2
AKOH201802,15,Pittsburgh,AKOH,Akron,201802,P,Q,Q,Q,Q,Q,2,2,2
AKOH201803,15,Pittsburgh,AKOH,Akron,201803,P,P,P,P,Q,P,1,1,1
AKOH201804,15,Pittsburgh,AKOH,Akron,201804,P,Q,Q,P,Q,Q,1,2,2
AKOH201805,15,Pittsburgh,AKOH,Akron,201805,P,Q,P,P,Q,P,1,1,1
AKOH201806,15,Pittsburgh,AKOH,Akron,201806,P,P,P,P,Q,P,1,1,1
AKOH201807,15,Pittsburgh,AKOH,Akron,201807,P,P,P,P,Q,Q,1,1,1
AKOH201808,15,Pittsburgh,AKOH,Akron,201808,P,P,P,P,Q,P,1,1,1
AKOH201809,15,Pittsburgh,AKOH,Akron,201809,P,Q,P,P,Q,Q,1,1,1
AKOH201810,15,Pittsburgh,AKOH,Akron,201810,P,P,P,P,Q,P,1,1,1
AKOH201811,15,Pittsburgh,AKOH,Akron,201811,P,P,P,P,Q,Q,1,1,1
AKOH201812,15,Pittsburgh,AKOH,Akron,201812,P,P,P,P,Q,Q,1,1,1
AKOH201901,15,Pittsburgh,AKOH,Akron,201901,P,Q,Q,P,Q,Q,1,2,2
AKOH201902,15,Pittsburgh,AKOH,Akron,201902,P,Q,Q,P,Q,Q,1,2,2
AKOH201903,15,Pittsburgh,AKOH,Akron,201903,P,Q,Q,P,Q,Q,1,2,2
BINY201701,15,Pittsburgh,BINY,Binghamton,201701,S,S,S,S,Q,S,4,4,3
BINY201702,15,Pittsburgh,BINY,Binghamton,201702,S,S,S,S,Q,S,4,4,3
BINY201703,15,Pittsburgh,BINY,Binghamton,201703,S,S,S,S,Q,S,4,4,3
BINY201704,15,Pittsburgh,BINY,Binghamton,201704,S,S,S,S,R,S,4,4,4
BINY201705,15,Pittsburgh,BINY,Binghamton,201705,S,S,S,S,R,S,4,4,4
BINY201706,15,Pittsburgh,BINY,Binghamton,201706,S,S,S,S,Q,S,4,4,3
BINY201707,15,Pittsburgh,BINY,Binghamton,201707,S,S,S,S,R,S,4,4,4
BINY201708,15,Pittsburgh,BINY,Binghamton,201708,S,S,S,S,R,S,4,4,4
BINY201709,15,Pittsburgh,BINY,Binghamton,201709,R,S,S,S,R,S,4,4,4
BINY201710,15,Pittsburgh,BINY,Binghamton,201710,S,S,S,S,R,S,4,4,4
BINY201711,15,Pittsburgh,BINY,Binghamton,201711,S,S,S,S,R,S,4,4,4
BINY201712,15,Pittsburgh,BINY,Binghamton,201712,S,S,S,S,Q,S,4,4,3
BINY201801,15,Pittsburgh,BINY,Binghamton,201801,S,S,S,S,Q,S,4,4,3
BINY201802,15,Pittsburgh,BINY,Binghamton,201802,S,S,S,S,R,S,4,4,4
BINY201803,15,Pittsburgh,BINY,Binghamton,201803,S,S,S,S,R,S,4,4,4
BINY201804,15,Pittsburgh,BINY,Binghamton,201804,S,S,S,S,R,S,4,4,4
BINY201805,15,Pittsburgh,BINY,Binghamton,201805,S,S,S,S,R,S,4,4,4
BINY201806,15,Pittsburgh,BINY,Binghamton,201806,S,S,S,S,R,S,4,4,4
BINY201807,15,Pittsburgh,BINY,Binghamton,201807,S,S,S,S,R,S,4,4,4
BINY201808,15,Pittsburgh,BINY,Binghamton,201808,S,S,S,S,R,S,4,4,4
BINY201809,15,Pittsburgh,BINY,Binghamton,201809,S,S,S,S,R,S,4,4,4
BINY201810,15,Pittsburgh,BINY,Binghamton,201810,S,S,S,S,R,S,4,4,4
BINY201811,15,Pittsburgh,BINY,Binghamton,201811,S,S,S,S,Q,S,4,4,3
BINY201812,15,Pittsburgh,BINY,Binghamton,201812,S,R,R,S,R,S,4,3,3
BINY201901,15,Pittsburgh,BINY,Binghamton,201901,S,R,S,S,R,S,4,4,4
BINY201902,15,Pittsburgh,BINY,Binghamton,201902,S,S,S,S,R,S,4,4,4
BINY201903,15,Pittsburgh,BINY,Binghamton,201903,S,S,S,R,R,S,4,4,4
BUNY201701,15,Pittsburgh,BUNY,Buffalo,201701,P,P,P,P,Q,P,1,1,1
BUNY201702,15,Pittsburgh,BUNY,Buffalo,201702,P,P,P,P,Q,P,1,1,1
BUNY201703,15,Pittsburgh,BUNY,Buffalo,201703,P,P,P,P,Q,P,1,1,1
BUNY201704,15,Pittsburgh,BUNY,Buffalo,201704,P,P,P,P,Q,P,1,1,1
BUNY201705,15,Pittsburgh,BUNY,Buffalo,201705,P,P,P,P,Q,P,1,1,1
BUNY201706,15,Pittsburgh,BUNY,Buffalo,201706,P,P,P,P,Q,P,1,1,1
BUNY201707,15,Pittsburgh,BUNY,Buffalo,201707,P,P,P,P,R,P,1,1,2
BUNY201708,15,Pittsburgh,BUNY,Buffalo,201708,P,P,P,P,Q,P,1,1,1
BUNY201709,15,Pittsburgh,BUNY,Buffalo,201709,P,P,P,P,Q,P,1,1,1
