,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp
WIPA201709,11,New York,WIPA,Williamsport,201709,52726.28,486.0,8127.0,1662.0,304.0,1966.0,303.0,99.91,274350.12
WIPA201710,11,New York,WIPA,Williamsport,201710,60770.63,505.0,7054.0,1622.0,154.0,1776.0,314.0,99.87,316826.4
WIPA201711,11,New York,WIPA,Williamsport,201711,53226.24,425.0,5716.0,1280.0,270.0,1550.0,240.0,99.87,450581.45
WIPA201712,11,New York,WIPA,Williamsport,201712,39737.92,223.5,3442.0,558.0,78.0,636.0,137.0,99.985,205811.965
WIPA201801,11,New York,WIPA,Williamsport,201801,22152.88,270.5,3100.0,391.5,146.5,538.0,112.0,99.925,104989.37
WIPA201802,11,New York,WIPA,Williamsport,201802,22667.03,228.0,3053.5,391.0,91.0,482.0,86.5,99.975,131703.555
WIPA201803,11,New York,WIPA,Williamsport,201803,21781.325,238.5,2647.0,351.0,69.5,420.5,99.5,99.955,114906.655
WIPA201804,11,New York,WIPA,Williamsport,201804,22348.485,225.0,2581.0,389.0,89.5,478.5,96.0,99.96,145220.32
WIPA201805,11,New York,WIPA,Williamsport,201805,34931.25,260.0,3006.5,401.5,67.5,469.0,87.5,99.96,245430.89
WIPA201806,11,New York,WIPA,Williamsport,201806,27494.12,227.5,2786.0,463.0,107.0,570.0,112.0,99.955,142138.05
WIPA201807,11,New York,WIPA,Williamsport,201807,28197.58,225.0,3665.0,528.5,52.0,580.5,85.5,99.945,152851.42
WIPA201808,11,New York,WIPA,Williamsport,201808,40888.415,304.0,5489.0,1117.5,66.5,1184.0,132.0,99.94,260030.16
WIPA201809,11,New York,WIPA,Williamsport,201809,29820.715,223.5,3362.5,498.0,87.0,585.0,87.0,99.955,170420.92
WIPA201810,11,New York,WIPA,Williamsport,201810,30934.665,285.5,3936.0,616.5,93.0,709.5,105.0,99.915,183360.645
WIPA201811,11,New York,WIPA,Williamsport,201811,36935.515,224.5,3346.5,509.0,23.0,532.0,111.0,99.97,196203.135
WIPA201812,11,New York,WIPA,Williamsport,201812,38045.655,182.0,2621.0,303.5,33.0,336.5,92.5,99.97,166104.71
WIPA201901,11,New York,WIPA,Williamsport,201901,28523.53,250.0,3438.0,519.5,22.0,541.5,82.0,99.95,233204.72
WIPA201902,11,New York,WIPA,Williamsport,201902,36838.93,198.0,2567.0,421.0,48.5,469.5,83.5,99.965,183630.75
WIPA201903,11,New York,WIPA,Williamsport,201903,37544.47,260.5,3209.0,375.0,37.5,412.5,106.5,99.94,194783.9
BOMA201701,12,Boston,BOMA,Boston,201701,,,,,,,,,
BOMA201702,12,Boston,BOMA,Boston,201702,,,,,,,,,
BOMA201703,12,Boston,BOMA,Boston,201703,,,,,,,,,
BOMA201704,12,Boston,BOMA,Boston,201704,,,,,,,,,
BOMA201705,12,Boston,BOMA,Boston,201705,,,,,,,,,
BOMA201706,12,Boston,BOMA,Boston,201706,,,,,,,,,
BOMA201707,12,Boston,BOMA,Boston,201707,,,,,,,,,
BOMA201708,12,Boston,BOMA,Boston,201708,,,,,,,,,
BOMA201709,12,Boston,BOMA,Boston,201709,,,,,,,,,
BOMA201710,12,Boston,BOMA,Boston,201710,,,,,,,,,
BOMA201711,12,Boston,BOMA,Boston,201711,,,,,,,,,
BOMA201712,12,Boston,BOMA,Boston,201712,,,,,,,,,
BOMA201801,12,Boston,BOMA,Boston,201801,,,,,,,,,
BOMA201802,12,Boston,BOMA,Boston,201802,,,,,,,,,
BOMA201803,12,Boston,BOMA,Boston,201803,,,,,,,,,
BOMA201804,12,Boston,BOMA,Boston,201804,,,,,,,,,
BOMA201805,12,Boston,BOMA,Boston,201805,,,,,,,,,
BOMA201806,12,Boston,BOMA,Boston,201806,,,,,,,,,
BOMA201807,12,Boston,BOMA,Boston,201807,,,,,,,,,
BOMA201808,12,Boston,BOMA,Boston,201808,,,,,,,,,
BOMA201809,12,Boston,BOMA,Boston,201809,,,,,,,,,
BOMA201810,12,Boston,BOMA,Boston,201810,,,,,,,,,
BOMA201811,12,Boston,BOMA,Boston,201811,,,,,,,,,
BOMA201812,12,Boston,BOMA,Boston,201812,,,,,,,,,
BOMA201901,12,Boston,BOMA,Boston,201901,,,,,,,,,
BOMA201902,12,Boston,BOMA,Boston,201902,,,,,,,,,
BOMA201903,12,Boston,BOMA,Boston,201903,,,,,,,,,
BUVT201701,12,Boston,BUVT,Burlington,201701,17195.9225,339.75,3258.5,120.25,21.75,142.0,71.0,99.9125,109385.235
BUVT201702,12,Boston,BUVT,Burlington,201702,23339.8225,340.25,3313.75,151.0,52.5,203.5,71.5,99.875,121514.7575
BUVT201703,12,Boston,BUVT,Burlington,201703,26799.91,380.0,3443.5,146.25,40.25,186.5,95.25,99.83,145519.1325
BUVT201704,12,Boston,BUVT,Burlington,201704,24620.1525,309.75,2938.25,131.75,42.0,173.75,72.0,99.8675,146725.65
BUVT201705,12,Boston,BUVT,Burlington,201705,29379.4525,378.5,3709.75,211.5,29.5,241.0,110.0,99.7825,150538.945
BUVT201706,12,Boston,BUVT,Burlington,201706,18691.76,329.75,3648.0,148.5,45.25,193.75,78.75,99.8925,127894.695
BUVT201707,12,Boston,BUVT,Burlington,201707,25170.2,386.33333333333326,4158.333333333333,216.0,57.33333333333334,273.3333333333333,86.33333333333331,99.81333333333332,154717.38
BUVT201708,12,Boston,BUVT,Burlington,201708,36621.403333333335,465.0,4621.666666666667,190.33333333333331,54.0,244.33333333333331,113.66666666666669,99.79,161993.24333333332
BUVT201709,12,Boston,BUVT,Burlington,201709,33089.88,383.33333333333326,3860.333333333334,192.66666666666663,41.0,233.66666666666663,99.33333333333331,99.82666666666668,275486.6033333333
BUVT201710,12,Boston,BUVT,Burlington,201710,36974.63333333333,413.0,4113.333333333333,215.33333333333331,62.0,277.3333333333333,115.0,99.81,267437.25333333336
BUVT201711,12,Boston,BUVT,Burlington,201711,28609.425,576.5,6028.5,370.5,170.5,541.0,169.5,99.755,148190.5
BUVT201712,12,Boston,BUVT,Burlington,201712,48665.22,492.0,5218.0,397.5,107.5,505.0,186.5,99.795,343991.235
BUVT201801,12,Boston,BUVT,Burlington,201801,34491.825,569.0,5457.0,304.0,144.5,448.5,136.0,99.72,247953.01
BUVT201802,12,Boston,BUVT,Burlington,201802,34059.065,511.0,5246.5,278.5,59.0,337.5,103.5,99.82,204631.5
BUVT201803,12,Boston,BUVT,Burlington,201803,45024.345,514.0,5056.0,206.5,48.5,255.0,140.0,99.805,234366.525
BUVT201804,12,Boston,BUVT,Burlington,201804,89617.905,499.5,5349.5,331.0,107.0,438.0,151.0,99.725,588361.945
BUVT201805,12,Boston,BUVT,Burlington,201805,54407.845,533.5,5358.0,249.0,64.0,313.0,139.5,99.765,340036.775
BUVT201806,12,Boston,BUVT,Burlington,201806,50339.075,532.0,4954.5,245.0,52.0,297.0,140.5,99.825,297022.245
BUVT201807,12,Boston,BUVT,Burlington,201807,37796.73,572.5,5596.5,239.5,52.0,291.5,149.0,99.735,166399.195
BUVT201808,12,Boston,BUVT,Burlington,201808,46040.975,603.5,6516.0,243.0,56.5,299.5,143.5,99.655,259104.505
BUVT201809,12,Boston,BUVT,Burlington,201809,43378.485,478.5,4309.0,326.0,91.0,417.0,160.0,99.775,199484.895
BUVT201810,12,Boston,BUVT,Burlington,201810,43272.08,621.5,5780.0,304.5,25.0,329.5,135.5,99.64,201643.98
BUVT201811,12,Boston,BUVT,Burlington,201811,47030.36,537.0,5360.5,245.0,38.0,283.0,155.5,99.715,258490.7
BUVT201812,12,Boston,BUVT,Burlington,201812,42527.775,485.5,4671.5,225.5,26.5,252.0,140.0,99.78,217801.11
BUVT201901,12,Boston,BUVT,Burlington,201901,36210.005,562.5,4804.0,201.0,31.5,232.5,132.5,99.75,215032.12
BUVT201902,12,Boston,BUVT,Burlington,201902,30459.97,443.0,3598.5,135.5,54.0,189.5,100.0,99.87,162453.065
BUVT201903,12,Boston,BUVT,Burlington,201903,46391.23,541.0,4535.0,212.0,32.5,244.5,146.0,99.71,222928.975
MANH201701,12,Boston,MANH,Manchester,201701,70237.84,485.6,5921.8,585.6,17.4,603.0,256.0,99.91,448515.52200000006
MANH201702,12,Boston,MANH,Manchester,201702,68554.44499999999,337.6666666666667,4683.5,503.83333333333326,35.5,539.3333333333334,204.83333333333331,99.90833333333332,439250.77166666667
MANH201703,12,Boston,MANH,Manchester,201703,90532.53666666668,455.16666666666674,5924.166666666668,682.1666666666666,22.66666666666667,704.8333333333335,281.6666666666667,99.84666666666666,553252.7066666667
MANH201704,12,Boston,MANH,Manchester,201704,63740.13333333332,394.83333333333326,5147.666666666667,580.8333333333334,23.0,603.8333333333334,228.16666666666663,99.88833333333334,432438.60666666675
MANH201705,12,Boston,MANH,Manchester,201705,71434.15000000001,438.5,5498.333333333332,545.5,22.83333333333333,568.3333333333334,212.66666666666663,99.885,627090.4483333335
MANH201706,12,Boston,MANH,Manchester,201706,96359.03,413.33333333333326,5709.666666666668,702.8333333333335,23.83333333333333,726.6666666666665,241.5,99.89666666666666,814192.8116666665
MANH201707,12,Boston,MANH,Manchester,201707,77433.12333333334,408.83333333333326,4473.833333333333,481.5,24.0,505.5,225.66666666666663,99.93,572892.6233333334
MANH201708,12,Boston,MANH,Manchester,201708,79289.25666666668,516.3333333333334,5566.333333333332,586.0,25.33333333333333,611.3333333333334,305.8333333333333,99.89166666666668,536571.8933333333
MANH201709,12,Boston,MANH,Manchester,201709,68641.69,456.0,5032.166666666667,554.3333333333334,21.66666666666667,576.0,275.8333333333333,99.905,482511.8716666666
MANH201710,12,Boston,MANH,Manchester,201710,98617.2,535.0,6077.5,708.8333333333335,33.833333333333336,742.6666666666665,336.8333333333333,99.90666666666668,774503.0483333332
MANH201711,12,Boston,MANH,Manchester,201711,94212.82,450.83333333333326,5376.666666666667,642.6666666666666,25.0,667.6666666666666,333.0,99.93,746751.8616666667
MANH201712,12,Boston,MANH,Manchester,201712,73811.24833333334,435.0,4857.666666666667,577.8333333333334,26.66666666666667,604.5,296.1666666666667,99.835,591143.8433333334
MANH201801,12,Boston,MANH,Manchester,201801,64699.98666666666,471.0,4994.166666666667,486.33333333333326,38.5,524.8333333333334,226.5,99.87833333333332,473731.29166666674
MANH201802,12,Boston,MANH,Manchester,201802,65148.26166666666,443.66666666666674,4410.333333333333,440.16666666666674,22.66666666666667,462.83333333333326,212.83333333333331,99.91666666666669,490909.62000000005
MANH201803,12,Boston,MANH,Manchester,201803,69833.60833333334,473.83333333333326,5331.0,494.33333333333326,43.5,537.8333333333334,240.0,99.88833333333334,497812.85166666657
MANH201804,12,Boston,MANH,Manchester,201804,61543.13666666666,479.16666666666674,5536.5,499.0,25.16666666666667,524.1666666666666,241.16666666666663,99.88666666666668,483870.06666666653
MANH201805,12,Boston,MANH,Manchester,201805,61382.09666666668,476.0,5639.666666666668,514.0,30.33333333333333,544.3333333333334,249.16666666666663,99.895,450236.35
MANH201806,12,Boston,MANH,Manchester,201806,66123.49166666668,467.66666666666674,5137.333333333333,573.6666666666666,22.33333333333333,596.0,268.5,99.87333333333332,499210.18
MANH201807,12,Boston,MANH,Manchester,201807,70230.67666666668,430.0,4851.166666666667,542.0,24.5,566.5,257.3333333333333,99.89333333333332,470831.01666666655
MANH201808,12,Boston,MANH,Manchester,201808,71049.19666666668,521.6666666666666,5963.666666666668,648.8333333333334,28.66666666666667,677.5,292.8333333333333,99.885,428505.45166666666
MANH201809,12,Boston,MANH,Manchester,201809,63621.40333333332,417.33333333333326,4408.5,516.1666666666666,31.5,547.6666666666666,256.6666666666667,99.91333333333333,416565.115
MANH201810,12,Boston,MANH,Manchester,201810,83786.375,489.83333333333326,5451.333333333333,584.3333333333334,22.16666666666667,606.5,290.5,99.87333333333332,612838.6583333333
MANH201811,12,Boston,MANH,Manchester,201811,54025.25428571429,338.0,3785.4285714285716,429.8571428571428,12.571428571428573,442.4285714285714,210.7142857142857,99.92571428571428,361940.4114285714
MANH201812,12,Boston,MANH,Manchester,201812,35974.72,299.7142857142857,3687.142857142857,429.0,18.714285714285715,447.71428571428567,197.42857142857144,99.91571428571429,277636.6085714286
MANH201901,12,Boston,MANH,Manchester,201901,48317.748571428565,398.4285714285714,4569.142857142857,470.71428571428567,10.428571428571429,481.1428571428572,209.14285714285717,99.93142857142857,343957.6485714285
MANH201902,12,Boston,MANH,Manchester,201902,53263.707142857136,333.2857142857143,3839.142857142857,480.28571428571433,43.714285714285715,524.0,215.28571428571428,99.91857142857144,382105.4128571429
MANH201903,12,Boston,MANH,Manchester,201903,62093.49857142857,362.71428571428567,3798.571428571429,427.57142857142856,20.285714285714285,447.8571428571428,218.14285714285717,99.87142857142857,394177.25428571424
POME201701,12,Boston,POME,"Portland, ME",201701,61881.73333333334,609.3333333333334,8229.666666666666,364.33333333333326,18.166666666666668,382.5,135.83333333333334,99.74166666666666,303223.9616666667
POME201702,12,Boston,POME,"Portland, ME",201702,45460.87714285714,430.71428571428567,6140.0,269.2857142857143,27.42857142857143,296.7142857142857,99.0,99.83,245564.85571428572
POME201703,12,Boston,POME,"Portland, ME",201703,78918.73857142858,567.1428571428571,7713.0,338.0,26.285714285714285,364.28571428571433,127.71428571428572,99.76428571428572,370254.4128571429
POME201704,12,Boston,POME,"Portland, ME",201704,55931.02285714285,540.8571428571429,7249.571428571428,305.2857142857143,24.142857142857146,329.42857142857144,119.85714285714286,99.73,309294.98142857145
POME201705,12,Boston,POME,"Portland, ME",201705,55423.14428571429,597.4285714285714,8027.142857142857,310.7142857142857,18.857142857142858,329.57142857142856,129.14285714285714,99.73,287524.58714285714
POME201706,12,Boston,POME,"Portland, ME",201706,48234.1625,492.125,6683.875,321.875,25.75,347.625,121.75,99.76125,256972.16875
POME201707,12,Boston,POME,"Portland, ME",201707,47817.57375,425.0,5764.125,232.5,23.375,255.875,93.0,99.79625,269251.01
POME201708,12,Boston,POME,"Portland, ME",201708,69266.4842857143,600.0,8680.714285714286,328.57142857142856,29.57142857142857,358.1428571428572,142.42857142857142,99.71142857142857,381982.6157142857
POME201709,12,Boston,POME,"Portland, ME",201709,63079.88285714285,525.1428571428571,7554.857142857143,319.0,22.714285714285715,341.7142857142857,130.0,99.76285714285713,332369.10000000003
POME201710,12,Boston,POME,"Portland, ME",201710,68286.23857142856,570.7142857142858,8010.714285714284,297.0,33.57142857142857,330.57142857142856,140.28571428571428,99.76428571428572,387757.61285714287
POME201711,12,Boston,POME,"Portland, ME",201711,72666.85666666667,596.5,8476.833333333334,389.66666666666674,75.66666666666667,465.33333333333326,150.5,99.74833333333332,413888.7466666666
POME201712,12,Boston,POME,"Portland, ME",201712,57869.26,517.1666666666666,7538.333333333332,349.16666666666674,47.33333333333334,396.5,148.66666666666666,99.73666666666666,348328.2966666667
POME201801,12,Boston,POME,"Portland, ME",201801,51931.14333333333,638.1666666666666,8819.166666666666,317.3333333333333,47.16666666666666,364.5,151.0,99.71166666666667,272718.315
POME201802,12,Boston,POME,"Portland, ME",201802,70310.72833333332,594.3333333333334,7871.166666666668,296.8333333333333,39.333333333333336,336.1666666666667,135.16666666666666,99.70833333333331,346148.25333333336
POME201803,12,Boston,POME,"Portland, ME",201803,61566.42666666666,626.0,8356.0,317.6666666666667,33.333333333333336,351.0,146.66666666666666,99.73833333333332,315213.34166666673
POME201804,12,Boston,POME,"Portland, ME",201804,61773.19333333332,662.8333333333334,8925.833333333334,353.5,34.333333333333336,387.83333333333326,149.33333333333334,99.69166666666666,337803.57666666666
POME201805,12,Boston,POME,"Portland, ME",201805,62360.145714285725,598.8571428571429,8804.57142857143,319.57142857142856,25.285714285714285,344.8571428571428,128.28571428571428,99.70714285714287,351330.0714285714
POME201806,12,Boston,POME,"Portland, ME",201806,61681.73666666666,649.3333333333334,8800.333333333334,331.0,28.0,359.0,140.0,99.74833333333332,343842.9333333333
POME201807,12,Boston,POME,"Portland, ME",201807,65672.47166666666,598.6666666666666,8515.166666666666,341.6666666666667,29.5,371.16666666666674,132.5,99.79,335560.29166666674
POME201808,12,Boston,POME,"Portland, ME",201808,74091.14166666666,695.3333333333335,9568.166666666666,354.33333333333326,40.0,394.33333333333326,166.66666666666666,99.70666666666666,428060.26166666666
POME201809,12,Boston,POME,"Portland, ME",201809,66117.205,593.6666666666666,8711.833333333334,287.0,35.333333333333336,322.3333333333333,135.0,99.775,378137.40833333344
POME201810,12,Boston,POME,"Portland, ME",201810,85163.22333333334,727.8333333333335,10062.666666666666,354.66666666666674,49.83333333333334,404.5,155.83333333333334,99.70833333333331,476696.2333333333
POME201811,12,Boston,POME,"Portland, ME",201811,68649.35666666667,642.5,8786.666666666666,311.8333333333333,17.333333333333332,329.1666666666667,147.16666666666666,99.72666666666667,350495.73
POME201812,12,Boston,POME,"Portland, ME",201812,59577.275,531.5,7292.833333333332,302.8333333333333,22.5,325.3333333333333,136.16666666666666,99.72666666666667,313654.60000000003
POME201901,12,Boston,POME,"Portland, ME",201901,60069.41833333334,666.0,8381.5,286.3333333333333,15.333333333333336,301.6666666666667,132.5,99.72333333333331,320644.03
POME201902,12,Boston,POME,"Portland, ME",201902,58651.525,552.8333333333334,7234.5,259.8333333333333,21.166666666666668,281.0,125.66666666666669,99.78666666666666,317403.4
POME201903,12,Boston,POME,"Portland, ME",201903,76005.00200000001,760.6,10060.4,340.0,38.0,378.0,166.2,99.712,436688.468
PRRI201701,12,Boston,PRRI,Providence,201701,118079.105,974.5,11182.5,89.5,17.5,107.0,43.5,99.87,738506.31
PRRI201702,12,Boston,PRRI,Providence,201702,279869.15,1637.0,18617.0,319.0,204.0,523.0,123.0,99.78,1601207.68
PRRI201703,12,Boston,PRRI,Providence,201703,225021.2,1883.0,23187.0,318.0,90.0,408.0,145.0,99.75,1248369.8
PRRI201704,12,Boston,PRRI,Providence,201704,210568.22,886.0,9463.5,166.5,63.0,229.5,74.5,99.855,1374647.88
PRRI201705,12,Boston,PRRI,Providence,201705,149639.33,972.0,11313.5,159.5,37.5,197.0,73.0,99.855,962305.865
PRRI201706,12,Boston,PRRI,Providence,201706,157730.785,931.0,10334.0,191.0,50.5,241.5,87.0,99.805,798752.23
PRRI201707,12,Boston,PRRI,Providence,201707,150521.635,827.0,9486.0,202.5,96.5,299.0,81.0,99.855,922976.32
PRRI201708,12,Boston,PRRI,Providence,201708,165574.62,1016.5,11016.5,160.0,41.5,201.5,91.0,99.88,1017654.8
PRRI201709,12,Boston,PRRI,Providence,201709,147279.585,842.5,9850.5,130.5,27.0,157.5,68.0,99.86,934731.685
PRRI201710,12,Boston,PRRI,Providence,201710,140475.275,914.5,10094.0,160.0,44.5,204.5,76.5,99.865,908892.72
PRRI201711,12,Boston,PRRI,Providence,201711,151970.435,798.5,8756.0,192.5,60.5,253.0,87.0,99.885,1238235.49
PRRI201712,12,Boston,PRRI,Providence,201712,162231.055,739.0,8574.0,174.5,67.5,242.0,82.5,99.87,1038745.73
PRRI201801,12,Boston,PRRI,Providence,201801,114755.505,849.0,8533.0,169.5,116.0,285.5,74.0,99.89,591836.915
